DATA,128,66,3,58,770,432
DATA,129,67,-1,57,789,438
DATA,130,68,3,56,805,442
DATA,131,69,3,55,813,448
DATA,132,70,-1,54,837,452
DATA,134,71,-1,55,860,460
DATA,135,72,-1,54,867,466
DATA,136,73,3,53,884,470
DATA,138,74,-1,54,902,476
DATA,140,75,-1,55,916,484
DATA,142,76,3,56,930,490
DATA,145,77,3,59,945,498
DATA,146,78,3,58,954,504
DATA,147,79,-1,57,964,508
DATA,150,80,-1,60,978,516
DATA,152,81,-1,61,990,524
DATA,154,82,3,62,1003,530
DATA,156,83,-1,63,1014,536
DATA,159,84,-1,66,1027,544
DATA,161,85,-1,67,1045,552
DATA,162,86,-1,66,1055,558
DATA,163,87,3,65,1069,562
DATA,165,88,-1,66,1089,568
DATA,167,89,-1,67,1113,576
DATA,168,90,-1,66,1128,582
DATA,169,91,3,65,1148,588
DATA,170,92,-1,64,1158,592
DATA,172,93,3,65,1182,598
DATA,173,94,3,64,1191,604
DATA,174,95,-1,63,1206,608
DATA,177,96,-1,66,1224,616
DATA,179,97,-1,67,1245,624
DATA,180,98,-1,66,1252,630
DATA,181,99,3,65,1267,634
DATA,183,100,-1,66,1285,640
DATA,185,101,-1,67,1299,648
DATA,187,102,3,68,1313,654
DATA,190,103,3,71,1328,662
DATA,191,104,3,70,1337,668
DATA,192,105,-1,69,1347,672
DATA,196,106,3,72,1357,682
DATA,199,107,3,75,1367,690
DATA,200,108,3,76,1381,696
DATA,201,109,-1,75,1394,702
DATA,202,110,3,74,1410,706
DATA,203,111,3,73,1418,712
DATA,204,112,-1,72,1439,716
DATA,206,113,-1,73,1452,724
DATA,208,114,3,74,1467,730
DATA,210,115,-1,75,1478,736
DATA,213,116,-1,78,1491,744
DATA,215,117,-1,79,1508,752
DATA,216,118,-1,78,1515,758
DATA,217,119,3,77,1528,762
DATA,219,120,-1,78,1545,768
DATA,221,121,-1,79,1559,776
DATA,223,122,3,80,1573,782
DATA,226,123,3,83,1588,790
DATA,227,124,3,82,1597,796
DATA,228,125,-1,81,1607,800
DATA,231,126,-1,84,1621,808
DATA,233,127,-1,85,1633,816
DATA,235,128,3,86,1646,822
DATA,237,129,-1,87,1657,828
DATA,241,130,3,90,1667,838
DATA,244,131,3,93,1677,846
DATA,245,132,3,94,1684,852
DATA,246,133,-1,93,1694,856
DATA,250,134,3,96,1704,866
DATA,253,135,3,99,1714,874
DATA,254,136,3,100,1726,880
DATA,255,137,-1,99,1739,886
DATA,256,138,3,98,1751,890
DATA,257,139,3,97,1759,896
DATA,258,140,-1,96,1779,900
DATA,260,141,-1,97,1792,908
DATA,262,142,3,98,1807,914
DATA,264,143,-1,99,1818,920
DATA,268,144,3,102,1828,930
DATA,271,145,3,105,1838,938
DATA,272,146,3,106,1845,944
DATA,273,147,-1,105,1855,948
DATA,277,148,3,108,1865,958
DATA,280,149,3,111,1875,966
DATA,281,150,3,112,1887,972
DATA,282,151,-1,111,1900,978
DATA,283,152,3,110,1914,982
DATA,284,153,3,109,1930,988
DATA,285,154,-1,108,1953,994
DATA,286,155,3,107,1965,1000
DATA,287,156,-1,106,1977,1004
DATA,289,157,3,107,2001,1010
DATA,290,158,3,106,2016,1016
DATA,291,159,-1,105,2035,1022
DATA,292,160,3,104,2051,1026
DATA,293,161,3,103,2059,1032
DATA,294,162,-1,102,2083,1036
DATA,296,163,-1,103,2106,1044
DATA,297,164,-1,102,2113,1050
DATA,298,165,3,101,2130,1054
DATA,300,166,-1,102,2148,1060
DATA,302,167,-1,103,2162,1068
DATA,304,168,3,104,2176,1074
DATA,307,169,3,107,2191,1082
DATA,308,170,3,106,2200,1088
DATA,309,171,-1,105,2210,1092
DATA,312,172,-1,108,2224,1100
DATA,314,173,-1,109,2236,1108
DATA,316,174,3,110,2249,1114
DATA,318,175,-1,111,2260,1120
DATA,322,176,3,114,2270,1130
DATA,325,177,3,117,2280,1138
DATA,326,178,3,118,2287,1144
DATA,327,179,-1,117,2297,1148
DATA,331,180,3,120,2307,1158
DATA,334,181,3,123,2317,1166
DATA,335,182,3,124,2329,1172
DATA,336,183,-1,123,2342,1178
DATA,337,184,3,122,2354,1182
DATA,338,185,3,121,2362,1188
DATA,339,186,-1,120,2382,1192
DATA,341,187,-1,121,2395,1200
DATA,343,188,3,122,2410,1206
DATA,345,189,-1,123,2421,1212
DATA,349,190,3,126,2431,1222
DATA,352,191,3,129,2441,1230
DATA,353,192,3,130,2448,1236
DATA,354,193,-1,129,2458,1240
DATA,358,194,3,132,2468,1250
DATA,361,195,3,135,2478,1258
DATA,362,196,3,136,2490,1264
DATA,363,197,-1,135,2503,1270
DATA,364,198,3,134,2517,1274
DATA,365,199,3,133,2533,1280
DATA,366,200,-1,132,2556,1286
DATA,367,201,3,131,2568,1292
DATA,368,202,-1,130,2580,1296
DATA,370,203,3,131,2604,1302
DATA,371,204,3,130,2619,1308
DATA,372,205,-1,129,2638,1314
DATA,373,206,3,128,2657,1318
DATA,374,207,3,127,2674,1324
DATA,375,208,-1,126,2701,1330
DATA,376,209,3,125,2714,1336
DATA,377,210,-1,124,2735,1340
DATA,378,211,-1,123,2742,1346
DATA,379,212,3,122,2768,1350
DATA,380,213,3,121,2776,1356
DATA,381,214,-1,120,2799,1360
DATA,383,215,-1,121,2814,1368
DATA,385,216,3,122,2829,1374
DATA,388,217,3,125,2845,1382
DATA,389,218,3,124,2863,1388
DATA,390,219,-1,123,2876,1394
DATA,391,220,3,122,2895,1398
DATA,392,221,3,121,2912,1404
DATA,393,222,-1,120,2936,1410
DATA,394,223,3,119,2949,1416
DATA,395,224,-1,118,2962,1420
DATA,397,225,3,119,2987,1426
DATA,398,226,3,118,3004,1432
DATA,399,227,-1,117,3023,1438
DATA,400,228,3,116,3040,1442
DATA,401,229,3,115,3048,1448
DATA,402,230,-1,114,3072,1452
DATA,404,231,-1,115,3096,1460
DATA,405,232,-1,114,3106,1466
DATA,406,233,3,113,3124,1470
DATA,408,234,-1,114,3145,1476
DATA,410,235,-1,115,3169,1484
DATA,411,236,-1,114,3184,1490
DATA,412,237,3,113,3204,1496
DATA,413,238,-1,112,3214,1500
DATA,415,239,3,113,3238,1506
DATA,416,240,3,112,3247,1512
DATA,417,241,-1,111,3262,1516
DATA,420,242,-1,114,3280,1524
DATA,422,243,-1,115,3301,1532
DATA,423,244,-1,114,3308,1538
DATA,424,245,3,113,3323,1542
DATA,426,246,-1,114,3341,1548
DATA,428,247,-1,115,3355,1556
DATA,430,248,3,116,3369,1562
DATA,433,249,3,119,3384,1570
DATA,434,250,3,118,3393,1576
DATA,435,251,-1,117,3403,1580
DATA,439,252,3,120,3413,1590
DATA,442,253,3,123,3423,1598
DATA,443,254,3,124,3437,1604
DATA,444,255,-1,123,3450,1610
DATA,445,256,3,122,3466,1614
DATA,446,257,3,121,3474,1620
DATA,447,258,-1,120,3495,1624
DATA,449,259,-1,121,3508,1632
DATA,451,260,3,122,3523,1638
DATA,453,261,-1,123,3534,1644
DATA,456,262,-1,126,3547,1652
DATA,458,263,-1,127,3564,1660
DATA,459,264,-1,126,3571,1666
DATA,460,265,3,125,3584,1670
DATA,462,266,-1,126,3601,1676
DATA,464,267,-1,127,3615,1684
DATA,466,268,3,128,3629,1690
DATA,469,269,3,131,3644,1698
DATA,470,270,3,130,3653,1704
DATA,471,271,-1,129,3663,1708
DATA,474,272,-1,132,3677,1716
DATA,476,273,-1,133,3689,1724
DATA,478,274,3,134,3702,1730
DATA,480,275,-1,135,3713,1736
DATA,483,276,-1,138,3726,1744
DATA,485,277,-1,139,3744,1752
DATA,486,278,-1,138,3754,1758
DATA,487,279,3,137,3768,1762
DATA,489,280,-1,138,3788,1768
DATA,491,281,-1,139,3812,1776
DATA,492,282,-1,138,3827,1782
DATA,493,283,3,137,3847,1788
DATA,494,284,-1,136,3858,1792
DATA,496,285,3,137,3882,1798
DATA,497,286,3,136,3891,1804
DATA,498,287,-1,135,3906,1808
DATA,501,288,-1,138,3924,1816
DATA,503,289,-1,139,3946,1824
DATA,504,290,-1,138,3956,1830
DATA,505,291,3,137,3972,1834
DATA,507,292,-1,138,3993,1840
DATA,509,293,-1,139,4017,1848
DATA,510,294,-1,138,4035,1854
DATA,511,295,3,137,4056,1860
DATA,512,296,-1,136,4075,1864
DATA,513,297,-1,135,4082,1870
DATA,514,298,3,134,4108,1874
DATA,515,299,3,133,4117,1880
DATA,516,300,-1,132,4139,1884
DATA,518,301,-1,133,4154,1892
DATA,520,302,3,134,4169,1898
DATA,523,303,3,137,4185,1906
DATA,524,304,3,136,4203,1912
DATA,525,305,-1,135,4216,1918
DATA,526,306,3,134,4233,1922
DATA,527,307,3,133,4241,1928
DATA,528,308,-1,132,4262,1932
DATA,530,309,-1,133,4276,1940
DATA,532,310,3,134,4291,1946
DATA,534,311,-1,135,4302,1952
DATA,537,312,-1,138,4315,1960
DATA,539,313,-1,139,4333,1968
DATA,540,314,-1,138,4343,1974
DATA,541,315,3,137,4357,1978
DATA,543,316,-1,138,4377,1984
DATA,545,317,-1,139,4401,1992
DATA,546,318,-1,138,4416,1998
DATA,547,319,3,137,4436,2004
DATA,548,320,-1,136,4446,2008
DATA,550,321,3,137,4470,2014
DATA,551,322,3,136,4479,2020
DATA,552,323,-1,135,4494,2024
DATA,555,324,-1,138,4512,2032
DATA,557,325,-1,139,4533,2040
DATA,558,326,-1,138,4540,2046
DATA,559,327,3,137,4555,2050
DATA,561,328,-1,138,4573,2056
DATA,563,329,-1,139,4587,2064
DATA,565,330,3,140,4601,2070
DATA,568,331,3,143,4616,2078
DATA,569,332,3,142,4625,2084
DATA,570,333,-1,141,4635,2088
DATA,574,334,3,144,4645,2098
DATA,577,335,3,147,4655,2106
DATA,578,336,3,148,4669,2112
DATA,579,337,-1,147,4682,2118
DATA,580,338,3,146,4698,2122
DATA,581,339,3,145,4706,2128
DATA,582,340,-1,144,4727,2132
DATA,584,341,-1,145,4740,2140
DATA,586,342,3,146,4755,2146
DATA,588,343,-1,147,4766,2152
DATA,592,344,3,150,4776,2162
DATA,595,345,3,153,4786,2170
DATA,596,346,3,154,4793,2176
DATA,597,347,-1,153,4803,2180
DATA,601,348,3,156,4813,2190
DATA,604,349,3,159,4823,2198
DATA,605,350,3,160,4835,2204
DATA,606,351,-1,159,4848,2210
DATA,607,352,3,158,4862,2214
DATA,608,353,3,157,4879,2220
DATA,609,354,-1,156,4902,2226
DATA,610,355,3,155,4915,2232
DATA,611,356,-1,154,4927,2236
DATA,613,357,3,155,4952,2242
DATA,614,358,3,154,4969,2248
DATA,615,359,-1,153,4988,2254
DATA,616,360,3,152,5005,2258
DATA,617,361,3,151,5013,2264
DATA,618,362,-1,150,5037,2268
DATA,620,363,-1,151,5060,2276
DATA,621,364,-1,150,5067,2282
DATA,622,365,3,149,5084,2286
DATA,624,366,-1,150,5102,2292
DATA,626,367,-1,151,5116,2300
DATA,628,368,3,152,5130,2306
DATA,631,369,3,155,5145,2314
DATA,632,370,3,154,5154,2320
DATA,633,371,-1,153,5164,2324
DATA,636,372,-1,156,5178,2332
DATA,638,373,-1,157,5190,2340
DATA,640,374,3,158,5203,2346
DATA,642,375,-1,159,5214,2352
DATA,645,376,-1,162,5227,2360
DATA,647,377,-1,163,5245,2368
DATA,648,378,-1,162,5255,2374
DATA,649,379,3,161,5269,2378
DATA,651,380,-1,162,5289,2384
DATA,653,381,-1,163,5313,2392
DATA,654,382,-1,162,5328,2398
DATA,655,383,3,161,5348,2404
DATA,656,384,-1,160,5358,2408
DATA,658,385,3,161,5382,2414
DATA,659,386,3,160,5391,2420
DATA,660,387,-1,159,5406,2424
DATA,663,388,-1,162,5424,2432
DATA,665,389,-1,163,5445,2440
DATA,666,390,-1,162,5452,2446
DATA,667,391,3,161,5467,2450
DATA,669,392,-1,162,5485,2456
DATA,671,393,-1,163,5499,2464
DATA,673,394,3,164,5513,2470
DATA,676,395,3,167,5528,2478
DATA,677,396,3,166,5537,2484
DATA,678,397,-1,165,5547,2488
DATA,682,398,3,168,5557,2498
DATA,685,399,3,171,5567,2506
DATA,686,400,3,172,5581,2512
DATA,687,401,-1,171,5594,2518
DATA,688,402,3,170,5610,2522
DATA,689,403,3,169,5618,2528
DATA,690,404,-1,168,5639,2532
DATA,692,405,-1,169,5652,2540
DATA,694,406,3,170,5667,2546
DATA,696,407,-1,171,5678,2552
DATA,699,408,-1,174,5691,2560
DATA,701,409,-1,175,5708,2568
DATA,702,410,-1,174,5715,2574
DATA,703,411,3,173,5728,2578
DATA,705,412,-1,174,5745,2584
DATA,707,413,-1,175,5759,2592
DATA,709,414,3,176,5773,2598
DATA,712,415,3,179,5788,2606
DATA,713,416,3,178,5797,2612
DATA,714,417,-1,177,5807,2616
DATA,717,418,-1,180,5821,2624
DATA,719,419,-1,181,5833,2632
DATA,721,420,3,182,5846,2638
DATA,723,421,-1,183,5857,2644
DATA,727,422,3,186,5867,2654
DATA,730,423,3,189,5877,2662
DATA,731,424,3,190,5884,2668
DATA,732,425,-1,189,5894,2672
DATA,736,426,3,192,5904,2682
DATA,739,427,3,195,5914,2690
DATA,740,428,3,196,5926,2696
DATA,741,429,-1,195,5939,2702
DATA,742,430,3,194,5951,2706
DATA,743,431,3,193,5959,2712
DATA,744,432,-1,192,5979,2716
DATA,746,433,-1,193,5992,2724
DATA,748,434,3,194,6007,2730
DATA,750,435,-1,195,6018,2736
DATA,754,436,3,198,6028,2746
DATA,757,437,3,201,6038,2754
DATA,758,438,3,202,6045,2760
DATA,759,439,-1,201,6055,2764
DATA,763,440,3,204,6065,2774
DATA,766,441,3,207,6075,2782
DATA,767,442,3,208,6087,2788
DATA,768,443,-1,207,6100,2794
DATA,769,444,3,206,6114,2798
DATA,770,445,3,205,6130,2804
DATA,771,446,-1,204,6153,2810
DATA,772,447,3,203,6165,2816
DATA,773,448,-1,202,6177,2820
DATA,775,449,3,203,6201,2826
DATA,776,450,3,202,6216,2832
DATA,777,451,-1,201,6235,2838
DATA,778,452,3,200,6251,2842
DATA,779,453,3,199,6259,2848
DATA,780,454,-1,198,6283,2852
DATA,782,455,-1,199,6306,2860
DATA,783,456,-1,198,6313,2866
DATA,784,457,3,197,6330,2870
DATA,786,458,-1,198,6348,2876
DATA,788,459,-1,199,6362,2884
DATA,790,460,3,200,6376,2890
DATA,793,461,3,203,6391,2898
DATA,794,462,3,202,6400,2904
DATA,795,463,-1,201,6410,2908
DATA,798,464,-1,204,6424,2916
DATA,800,465,-1,205,6436,2924
DATA,802,466,3,206,6449,2930
DATA,804,467,-1,207,6460,2936
DATA,808,468,3,210,6470,2946
DATA,811,469,3,213,6480,2954
DATA,812,470,3,214,6487,2960
DATA,813,471,-1,213,6497,2964
DATA,817,472,3,216,6507,2974
DATA,820,473,3,219,6517,2982
DATA,821,474,3,220,6529,2988
DATA,822,475,-1,219,6542,2994
DATA,823,476,3,218,6554,2998
DATA,824,477,3,217,6562,3004
DATA,825,478,-1,216,6582,3008
DATA,827,479,-1,217,6595,3016
DATA,829,480,3,218,6610,3022
DATA,831,481,-1,219,6621,3028
DATA,835,482,3,222,6631,3038
DATA,838,483,3,225,6641,3046
DATA,839,484,3,226,6648,3052
DATA,840,485,-1,225,6658,3056
DATA,844,486,3,228,6668,3066
DATA,847,487,3,231,6678,3074
DATA,848,488,3,232,6690,3080
DATA,849,489,-1,231,6703,3086
DATA,850,490,3,230,6717,3090
DATA,851,491,3,229,6733,3096
DATA,852,492,-1,228,6756,3102
DATA,853,493,3,227,6768,3108
DATA,854,494,-1,226,6780,3112
DATA,856,495,3,227,6804,3118
DATA,857,496,3,226,6819,3124
DATA,858,497,-1,225,6838,3130
DATA,859,498,3,224,6857,3134
DATA,860,499,3,223,6874,3140
DATA,861,500,-1,222,6901,3146
DATA,862,501,3,221,6914,3152
DATA,863,502,-1,220,6935,3156
DATA,864,503,-1,219,6942,3162
DATA,865,504,3,218,6968,3166
DATA,866,505,3,217,6976,3172
DATA,867,506,-1,216,6999,3176
DATA,869,507,-1,217,7014,3184
DATA,871,508,3,218,7029,3190
DATA,874,509,3,221,7045,3198
DATA,875,510,3,220,7063,3204
DATA,876,511,-1,219,7076,3210
DATA,877,512,3,218,7095,3214
DATA,878,513,3,217,7112,3220
DATA,879,514,-1,216,7136,3226
DATA,880,515,3,215,7149,3232
DATA,881,516,-1,214,7162,3236
DATA,883,517,3,215,7187,3242
DATA,884,518,3,214,7204,3248
DATA,885,519,-1,213,7223,3254
DATA,886,520,3,212,7240,3258
DATA,887,521,3,211,7248,3264
DATA,888,522,-1,210,7272,3268
DATA,890,523,-1,211,7296,3276
DATA,891,524,-1,210,7306,3282
DATA,892,525,3,209,7324,3286
DATA,894,526,-1,210,7345,3292
DATA,896,527,-1,211,7369,3300
DATA,897,528,-1,210,7384,3306
DATA,898,529,3,209,7404,3312
DATA,899,530,-1,208,7414,3316
DATA,901,531,3,209,7438,3322
DATA,902,532,3,208,7447,3328
DATA,903,533,-1,207,7462,3332
DATA,906,534,-1,210,7480,3340
DATA,908,535,-1,211,7501,3348
DATA,909,536,-1,210,7508,3354
DATA,910,537,3,209,7523,3358
DATA,912,538,-1,210,7541,3364
DATA,914,539,-1,211,7555,3372
DATA,916,540,3,212,7569,3378
DATA,919,541,3,215,7584,3386
DATA,920,542,3,214,7593,3392
DATA,921,543,-1,213,7603,3396
DATA,925,544,3,216,7613,3406
DATA,928,545,3,219,7623,3414
DATA,929,546,3,220,7637,3420
DATA,930,547,-1,219,7650,3426
DATA,931,548,3,218,7666,3430
DATA,932,549,3,217,7674,3436
DATA,933,550,-1,216,7695,3440
DATA,935,551,-1,217,7708,3448
DATA,937,552,3,218,7723,3454
DATA,939,553,-1,219,7734,3460
DATA,942,554,-1,222,7747,3468
DATA,944,555,-1,223,7764,3476
DATA,945,556,-1,222,7771,3482
DATA,946,557,3,221,7784,3486
DATA,948,558,-1,222,7801,3492
DATA,950,559,-1,223,7815,3500
DATA,952,560,3,224,7829,3506
DATA,955,561,3,227,7844,3514
DATA,956,562,3,226,7853,3520
DATA,957,563,-1,225,7863,3524
DATA,960,564,-1,228,7877,3532
DATA,962,565,-1,229,7889,3540
DATA,964,566,3,230,7902,3546
DATA,966,567,-1,231,7913,3552
DATA,970,568,3,234,7923,3562
DATA,973,569,3,237,7933,3570
DATA,974,570,3,238,7940,3576
DATA,975,571,-1,237,7950,3580
DATA,979,572,3,240,7960,3590
DATA,982,573,3,243,7970,3598
DATA,983,574,3,244,7982,3604
DATA,984,575,-1,243,7995,3610
DATA,985,576,3,242,8007,3614
DATA,986,577,3,241,8015,3620
DATA,987,578,-1,240,8035,3624
DATA,989,579,-1,241,8048,3632
DATA,991,580,3,242,8063,3638
DATA,993,581,-1,243,8074,3644
DATA,997,582,3,246,8084,3654
DATA,1000,583,3,249,8094,3662
DATA,1001,584,3,250,8101,3668
DATA,1002,585,-1,249,8111,3672
DATA,1006,586,3,252,8121,3682
DATA,1009,587,3,255,8131,3690
DATA,1010,588,3,256,8143,3696
DATA,1011,589,-1,255,8156,3702
DATA,1012,590,3,254,8170,3706
DATA,1013,591,3,253,8186,3712
DATA,1014,592,-1,252,8209,3718
DATA,1015,593,3,251,8221,3724
DATA,1016,594,-1,250,8233,3728
DATA,1018,595,3,251,8257,3734
DATA,1019,596,3,250,8272,3740
DATA,1020,597,-1,249,8291,3746
DATA,1021,598,3,248,8307,3750
DATA,1022,599,3,247,8315,3756
DATA,1023,600,-1,246,8339,3760
DATA,1025,601,-1,247,8362,3768
DATA,1026,602,-1,246,8369,3774
DATA,1027,603,3,245,8386,3778
DATA,1029,604,-1,246,8404,3784
DATA,1031,605,-1,247,8418,3792
DATA,1033,606,3,248,8432,3798
DATA,1036,607,3,251,8447,3806
DATA,1037,608,3,250,8456,3812
DATA,1038,609,-1,249,8466,3816
DATA,1041,610,-1,252,8480,3824
DATA,1043,611,-1,253,8492,3832
DATA,1045,612,3,254,8505,3838
DATA,1047,613,-1,255,8516,3844
DATA,1051,614,3,258,8526,3854
DATA,1054,615,3,261,8536,3862
DATA,1055,616,3,262,8543,3868
DATA,1056,617,-1,261,8553,3872
DATA,1060,618,3,264,8563,3882
DATA,1063,619,3,267,8573,3890
DATA,1064,620,3,268,8585,3896
DATA,1065,621,-1,267,8598,3902
DATA,1066,622,3,266,8610,3906
DATA,1067,623,3,265,8618,3912
DATA,1068,624,-1,264,8638,3916
DATA,1070,625,-1,265,8651,3924
DATA,1072,626,3,266,8666,3930
DATA,1074,627,-1,267,8677,3936
DATA,1078,628,3,270,8687,3946
DATA,1081,629,3,273,8697,3954
DATA,1082,630,3,274,8704,3960
DATA,1083,631,-1,273,8714,3964
DATA,1087,632,3,276,8724,3974
DATA,1090,633,3,279,8734,3982
DATA,1091,634,3,280,8746,3988
DATA,1092,635,-1,279,8759,3994
DATA,1093,636,3,278,8773,3998
DATA,1094,637,3,277,8789,4004
DATA,1095,638,-1,276,8812,4010
DATA,1096,639,3,275,8824,4016
DATA,1097,640,-1,274,8836,4020
DATA,1099,641,3,275,8860,4026
DATA,1100,642,3,274,8875,4032
DATA,1101,643,-1,273,8894,4038
DATA,1102,644,3,272,8913,4042
DATA,1103,645,3,271,8930,4048
DATA,1104,646,-1,270,8957,4054
DATA,1105,647,3,269,8970,4060
DATA,1106,648,-1,268,8991,4064
DATA,1107,649,-1,267,8998,4070
DATA,1108,650,3,266,9024,4074
DATA,1109,651,3,265,9032,4080
DATA,1110,652,-1,264,9055,4084
DATA,1112,653,-1,265,9070,4092
DATA,1114,654,3,266,9085,4098
DATA,1117,655,3,269,9101,4106
DATA,1118,656,3,268,9119,4112
DATA,1119,657,-1,267,9132,4118
DATA,1120,658,3,266,9151,4122
DATA,1121,659,3,265,9168,4128
DATA,1122,660,-1,264,9192,4134
DATA,1123,661,3,263,9205,4140
DATA,1124,662,-1,262,9218,4144
DATA,1126,663,3,263,9243,4150
DATA,1127,664,3,262,9260,4156
DATA,1128,665,-1,261,9279,4162
DATA,1129,666,3,260,9299,4166
DATA,1130,667,3,259,9316,4172
DATA,1131,668,-1,258,9343,4178
DATA,1132,669,3,257,9356,4184
DATA,1133,670,-1,256,9378,4188
DATA,1134,671,-1,255,9388,4194
DATA,1135,672,3,254,9415,4198
DATA,1136,673,3,253,9423,4204
DATA,1137,674,-1,252,9449,4208
DATA,1139,675,-1,253,9474,4216
DATA,1140,676,-1,252,9489,4222
DATA,1141,677,3,251,9510,4228
DATA,1142,678,-1,250,9520,4232
DATA,1144,679,3,251,9545,4238
DATA,1145,680,3,250,9563,4244
DATA,1146,681,-1,249,9581,4250
DATA,1147,682,3,248,9599,4254
DATA,1148,683,3,247,9607,4260
DATA,1149,684,-1,246,9631,4264
DATA,1151,685,-1,247,9654,4272
DATA,1152,686,-1,246,9661,4278
DATA,1153,687,3,245,9678,4282
DATA,1155,688,-1,246,9696,4288
DATA,1157,689,-1,247,9710,4296
DATA,1159,690,3,248,9724,4302
DATA,1162,691,3,251,9739,4310
DATA,1163,692,3,250,9748,4316
DATA,1164,693,-1,249,9758,4320
DATA,1168,694,3,252,9768,4330
DATA,1171,695,3,255,9778,4338
DATA,1172,696,3,256,9792,4344
DATA,1173,697,-1,255,9805,4350
DATA,1174,698,3,254,9823,4354
DATA,1175,699,3,253,9840,4360
DATA,1176,700,-1,252,9864,4366
DATA,1177,701,3,251,9877,4372
DATA,1178,702,-1,250,9889,4376
DATA,1180,703,3,251,9914,4382
DATA,1181,704,3,250,9931,4388
DATA,1182,705,-1,249,9950,4394
DATA,1183,706,3,248,9970,4398
DATA,1184,707,3,247,9987,4404
DATA,1185,708,-1,246,10014,4410
DATA,1186,709,3,245,10027,4416
DATA,1187,710,-1,244,10048,4420
DATA,1188,711,-1,243,10055,4426
DATA,1189,712,3,242,10081,4430
DATA,1190,713,3,241,10089,4436
DATA,1191,714,-1,240,10112,4440
DATA,1193,715,-1,241,10127,4448
DATA,1195,716,3,242,10142,4454
DATA,1198,717,3,245,10158,4462
DATA,1199,718,3,244,10176,4468
DATA,1200,719,-1,243,10189,4474
DATA,1201,720,3,242,10208,4478
DATA,1202,721,3,241,10225,4484
DATA,1203,722,-1,240,10249,4490
DATA,1204,723,3,239,10262,4496
DATA,1205,724,-1,238,10275,4500
DATA,1207,725,3,239,10300,4506
DATA,1208,726,3,238,10317,4512
DATA,1209,727,-1,237,10336,4518
DATA,1210,728,3,236,10353,4522
DATA,1211,729,3,235,10361,4528
DATA,1212,730,-1,234,10385,4532
DATA,1214,731,-1,235,10409,4540
DATA,1215,732,-1,234,10419,4546
DATA,1216,733,3,233,10437,4550
DATA,1218,734,-1,234,10458,4556
DATA,1220,735,-1,235,10482,4564
DATA,1221,736,-1,234,10497,4570
DATA,1222,737,3,233,10517,4576
DATA,1223,738,-1,232,10528,4580
DATA,1225,739,3,233,10552,4586
DATA,1226,740,3,232,10561,4592
DATA,1227,741,-1,231,10576,4596
DATA,1230,742,-1,234,10594,4604
DATA,1232,743,-1,235,10616,4612
DATA,1233,744,-1,234,10626,4618
DATA,1234,745,3,233,10642,4622
DATA,1236,746,-1,234,10663,4628
DATA,1238,747,-1,235,10687,4636
DATA,1239,748,-1,234,10705,4642
DATA,1240,749,3,233,10726,4648
DATA,1241,750,-1,232,10745,4652
DATA,1242,751,-1,231,10752,4658
DATA,1243,752,3,230,10778,4662
DATA,1244,753,3,229,10787,4668
DATA,1245,754,-1,228,10809,4672
DATA,1247,755,-1,229,10824,4680
DATA,1249,756,3,230,10839,4686
DATA,1252,757,3,233,10855,4694
DATA,1253,758,3,232,10873,4700
DATA,1254,759,-1,231,10886,4706
DATA,1255,760,3,230,10903,4710
